eps,min_samples,nmi,eps_hiac,min_samples_hiac,nmi_hiac
7.127093917805079,100,1.0,7.127093917805079,100,1.0
7.127093917805079,200,1.0,7.127093917805079,200,1.0
7.127093917805079,300,1.0,7.127093917805079,300,1.0
7.127093917805079,400,1.0,7.127093917805079,400,1.0
7.127093917805079,500,1.0,7.127093917805079,500,1.0
7.127093917805079,600,1.0,7.127093917805079,600,1.0
7.127093917805079,700,1.0,7.127093917805079,700,1.0
7.127093917805079,800,1.0,7.127093917805079,800,1.0
7.127093917805079,900,1.0,7.127093917805079,900,1.0
7.127093917805079,1000,1.0,7.127093917805079,1000,1.0
14.254187835610159,100,1.0,14.254187835610159,100,1.0
14.254187835610159,200,1.0,14.254187835610159,200,1.0
14.254187835610159,300,1.0,14.254187835610159,300,1.0
14.254187835610159,400,1.0,14.254187835610159,400,1.0
14.254187835610159,500,1.0,14.254187835610159,500,1.0
14.254187835610159,600,1.0,14.254187835610159,600,1.0
14.254187835610159,700,1.0,14.254187835610159,700,1.0
14.254187835610159,800,1.0,14.254187835610159,800,1.0
14.254187835610159,900,1.0,14.254187835610159,900,1.0
14.254187835610159,1000,1.0,14.254187835610159,1000,1.0
21.381281753415237,100,1.0,21.381281753415237,100,1.0
21.381281753415237,200,1.0,21.381281753415237,200,1.0
21.381281753415237,300,1.0,21.381281753415237,300,1.0
21.381281753415237,400,1.0,21.381281753415237,400,1.0
21.381281753415237,500,1.0,21.381281753415237,500,1.0
21.381281753415237,600,1.0,21.381281753415237,600,1.0
21.381281753415237,700,1.0,21.381281753415237,700,1.0
21.381281753415237,800,1.0,21.381281753415237,800,1.0
21.381281753415237,900,1.0,21.381281753415237,900,1.0
21.381281753415237,1000,1.0,21.381281753415237,1000,1.0
28.508375671220318,100,1.0,28.508375671220318,100,1.0
28.508375671220318,200,1.0,28.508375671220318,200,1.0
28.508375671220318,300,1.0,28.508375671220318,300,1.0
28.508375671220318,400,1.0,28.508375671220318,400,1.0
28.508375671220318,500,1.0,28.508375671220318,500,1.0
28.508375671220318,600,1.0,28.508375671220318,600,1.0
28.508375671220318,700,1.0,28.508375671220318,700,1.0
28.508375671220318,800,1.0,28.508375671220318,800,1.0
28.508375671220318,900,1.0,28.508375671220318,900,1.0
28.508375671220318,1000,1.0,28.508375671220318,1000,1.0
35.6354695890254,100,1.0,35.6354695890254,100,1.0
35.6354695890254,200,1.0,35.6354695890254,200,1.0
35.6354695890254,300,1.0,35.6354695890254,300,1.0
35.6354695890254,400,1.0,35.6354695890254,400,1.0
35.6354695890254,500,1.0,35.6354695890254,500,1.0
35.6354695890254,600,1.0,35.6354695890254,600,1.0
35.6354695890254,700,1.0,35.6354695890254,700,1.0
35.6354695890254,800,1.0,35.6354695890254,800,1.0
35.6354695890254,900,1.0,35.6354695890254,900,1.0
35.6354695890254,1000,1.0,35.6354695890254,1000,1.0
42.762563506830475,100,1.0,42.762563506830475,100,1.0
42.762563506830475,200,1.0,42.762563506830475,200,1.0
42.762563506830475,300,1.0,42.762563506830475,300,1.0
42.762563506830475,400,1.0,42.762563506830475,400,1.0
42.762563506830475,500,1.0,42.762563506830475,500,1.0
42.762563506830475,600,1.0,42.762563506830475,600,1.0
42.762563506830475,700,1.0,42.762563506830475,700,1.0
42.762563506830475,800,1.0,42.762563506830475,800,1.0
42.762563506830475,900,1.0,42.762563506830475,900,1.0
42.762563506830475,1000,1.0,42.762563506830475,1000,1.0
49.88965742463556,100,1.0,49.88965742463556,100,1.0
49.88965742463556,200,1.0,49.88965742463556,200,1.0
49.88965742463556,300,1.0,49.88965742463556,300,1.0
49.88965742463556,400,1.0,49.88965742463556,400,1.0
49.88965742463556,500,1.0,49.88965742463556,500,1.0
49.88965742463556,600,1.0,49.88965742463556,600,1.0
49.88965742463556,700,1.0,49.88965742463556,700,1.0
49.88965742463556,800,1.0,49.88965742463556,800,1.0
49.88965742463556,900,1.0,49.88965742463556,900,1.0
49.88965742463556,1000,1.0,49.88965742463556,1000,1.0
57.016751342440635,100,1.0,57.016751342440635,100,1.0
57.016751342440635,200,1.0,57.016751342440635,200,1.0
57.016751342440635,300,1.0,57.016751342440635,300,1.0
57.016751342440635,400,1.0,57.016751342440635,400,1.0
57.016751342440635,500,1.0,57.016751342440635,500,1.0
57.016751342440635,600,1.0,57.016751342440635,600,1.0
57.016751342440635,700,1.0,57.016751342440635,700,1.0
57.016751342440635,800,1.0,57.016751342440635,800,1.0
57.016751342440635,900,1.0,57.016751342440635,900,1.0
57.016751342440635,1000,1.0,57.016751342440635,1000,1.0
64.14384526024571,100,1.0,64.14384526024571,100,1.0
64.14384526024571,200,1.0,64.14384526024571,200,1.0
64.14384526024571,300,1.0,64.14384526024571,300,1.0
64.14384526024571,400,1.0,64.14384526024571,400,1.0
64.14384526024571,500,1.0,64.14384526024571,500,1.0
64.14384526024571,600,1.0,64.14384526024571,600,1.0
64.14384526024571,700,1.0,64.14384526024571,700,1.0
64.14384526024571,800,1.0,64.14384526024571,800,1.0
64.14384526024571,900,1.0,64.14384526024571,900,1.0
64.14384526024571,1000,1.0,64.14384526024571,1000,1.0
71.2709391780508,100,1.0,71.2709391780508,100,1.0
71.2709391780508,200,1.0,71.2709391780508,200,1.0
71.2709391780508,300,1.0,71.2709391780508,300,1.0
71.2709391780508,400,1.0,71.2709391780508,400,1.0
71.2709391780508,500,1.0,71.2709391780508,500,1.0
71.2709391780508,600,1.0,71.2709391780508,600,1.0
71.2709391780508,700,1.0,71.2709391780508,700,1.0
71.2709391780508,800,1.0,71.2709391780508,800,1.0
71.2709391780508,900,1.0,71.2709391780508,900,1.0
71.2709391780508,1000,1.0,71.2709391780508,1000,1.0
