eps,min_samples,nmi,eps_hiac,min_samples_hiac,nmi_hiac
0.03094090310091415,1,0.7921934990945622,0.03094090310091415,1,0.8146037495905767
0.03094090310091415,2,0.7808939561197519,0.03094090310091415,2,0.8171965943599457
0.03094090310091415,3,0.7782635416536444,0.03094090310091415,3,0.8189781304375974
0.03094090310091415,4,0.755994688805908,0.03094090310091415,4,0.8152329523071544
0.03094090310091415,5,0.5652634682732961,0.03094090310091415,5,0.8131761416692893
0.03094090310091415,6,0.5057807814383853,0.03094090310091415,6,0.8105835637407173
0.03094090310091415,7,0.3425522944642896,0.03094090310091415,7,0.8057507408179476
0.03094090310091415,8,0.12371941967806369,0.03094090310091415,8,0.8057507408179476
0.03094090310091415,9,0.05398643316251935,0.03094090310091415,9,0.8057507408179476
0.03094090310091415,10,0.0,0.03094090310091415,10,0.8057507408179476
0.0618818062018283,1,0.7989349818686133,0.0618818062018283,1,0.9827758544348266
0.0618818062018283,2,0.7989349818686133,0.0618818062018283,2,0.9827758544348266
0.0618818062018283,3,0.7989349818686133,0.0618818062018283,3,0.9827758544348266
0.0618818062018283,4,0.7989349818686133,0.0618818062018283,4,0.9827758544348266
0.0618818062018283,5,0.7989349818686133,0.0618818062018283,5,0.9827758544348266
0.0618818062018283,6,0.7989349818686133,0.0618818062018283,6,0.9827758544348266
0.0618818062018283,7,0.7989349818686133,0.0618818062018283,7,0.9827758544348266
0.0618818062018283,8,0.7989349818686133,0.0618818062018283,8,0.9827758544348266
0.0618818062018283,9,0.7989349818686133,0.0618818062018283,9,0.9827758544348266
0.0618818062018283,10,0.9190281108832971,0.0618818062018283,10,0.9827758544348266
0.09282270930274245,1,0.7160107612334861,0.09282270930274245,1,0.9871556263372052
0.09282270930274245,2,0.7160107612334861,0.09282270930274245,2,0.9871556263372052
0.09282270930274245,3,0.7160107612334861,0.09282270930274245,3,0.9871556263372052
0.09282270930274245,4,0.7160107612334861,0.09282270930274245,4,0.9871556263372052
0.09282270930274245,5,0.7160107612334861,0.09282270930274245,5,0.9871556263372052
0.09282270930274245,6,0.7160107612334861,0.09282270930274245,6,0.9871556263372052
0.09282270930274245,7,0.7160107612334861,0.09282270930274245,7,0.9871556263372052
0.09282270930274245,8,0.7160107612334861,0.09282270930274245,8,0.9871556263372052
0.09282270930274245,9,0.7160107612334861,0.09282270930274245,9,0.9871556263372052
0.09282270930274245,10,0.7160107612334861,0.09282270930274245,10,0.9871556263372052
0.1237636124036566,1,0.7160107612334861,0.1237636124036566,1,0.9871556263372052
