eps,min_samples,nmi,nmi_hiac
0.016406327041448114,100,0.6401211266443989,0.6375733720387354
0.016406327041448114,200,0.6056441275330374,0.6126789559576289
0.016406327041448114,300,0.5777944834954681,0.6140106596318482
0.016406327041448114,400,0.6143898211055612,0.611612959441903
0.016406327041448114,500,0.5749801740831385,0.611612959441903
0.016406327041448114,600,0.5749801740831385,0.611612959441903
0.016406327041448114,700,0.5749801740831385,0.611612959441903
0.016406327041448114,800,0.5749801740831385,0.611612959441903
0.016406327041448114,900,0.5749801740831385,0.611612959441903
0.016406327041448114,1000,0.5749801740831385,0.611612959441903
0.03281265408289623,100,0.6130843164003399,0.6170912649531026
0.03281265408289623,200,0.58977276329949,0.6170912649531026
0.03281265408289623,300,0.58977276329949,0.6170912649531026
0.03281265408289623,400,0.58977276329949,0.6170912649531026
0.03281265408289623,500,0.58977276329949,0.6170912649531026
0.03281265408289623,600,0.58977276329949,0.6170912649531026
0.03281265408289623,700,0.58977276329949,0.6170912649531026
0.03281265408289623,800,0.58977276329949,0.6170912649531026
0.03281265408289623,900,0.58977276329949,0.6170912649531026
0.03281265408289623,1000,0.58977276329949,0.6170912649531026
0.04921898112434434,100,0.58377854725105,0.6465290559128231
0.04921898112434434,200,0.58377854725105,0.6465290559128231
0.04921898112434434,300,0.58377854725105,0.6465290559128231
0.04921898112434434,400,0.58377854725105,0.6465290559128231
0.04921898112434434,500,0.58377854725105,0.6465290559128231
0.04921898112434434,600,0.58377854725105,0.6465290559128231
0.04921898112434434,700,0.58377854725105,0.6465290559128231
0.04921898112434434,800,0.58377854725105,0.6465290559128231
0.04921898112434434,900,0.58377854725105,0.6465290559128231
0.04921898112434434,1000,0.58377854725105,0.6465290559128231
0.06562530816579246,100,0.5728853786248363,0.5750665894501084
0.06562530816579246,200,0.5728853786248363,0.5750665894501084
0.06562530816579246,300,0.5728853786248363,0.5750665894501084
0.06562530816579246,400,0.5728853786248363,0.5750665894501084
0.06562530816579246,500,0.5728853786248363,0.5750665894501084
0.06562530816579246,600,0.5728853786248363,0.5750665894501084
0.06562530816579246,700,0.5728853786248363,0.5750665894501084
0.06562530816579246,800,0.5728853786248363,0.5750665894501084
0.06562530816579246,900,0.5728853786248363,0.5750665894501084
0.06562530816579246,1000,0.5728853786248363,0.5750665894501084
0.08203163520724058,100,0.6061645919317301,0.606282283173753
0.08203163520724058,200,0.6061645919317301,0.606282283173753
0.08203163520724058,300,0.6061645919317301,0.606282283173753
0.08203163520724058,400,0.6061645919317301,0.606282283173753
0.08203163520724058,500,0.6061645919317301,0.606282283173753
0.08203163520724058,600,0.6061645919317301,0.606282283173753
0.08203163520724058,700,0.6061645919317301,0.606282283173753
0.08203163520724058,800,0.6061645919317301,0.606282283173753
0.08203163520724058,900,0.6061645919317301,0.606282283173753
0.08203163520724058,1000,0.6061645919317301,0.606282283173753
0.09843796224868868,100,0.6168867612452329,0.6001421887364686
0.09843796224868868,200,0.6168867612452329,0.6001421887364686
0.09843796224868868,300,0.6168867612452329,0.6001421887364686
0.09843796224868868,400,0.6168867612452329,0.6001421887364686
0.09843796224868868,500,0.6168867612452329,0.6001421887364686
0.09843796224868868,600,0.6168867612452329,0.6001421887364686
0.09843796224868868,700,0.6168867612452329,0.6001421887364686
0.09843796224868868,800,0.6168867612452329,0.6001421887364686
0.09843796224868868,900,0.6168867612452329,0.6001421887364686
0.09843796224868868,1000,0.6168867612452329,0.6001421887364686
0.11484428929013679,100,0.6298378826322751,0.6566379233501916
0.11484428929013679,200,0.6298378826322751,0.6566379233501916
0.11484428929013679,300,0.6298378826322751,0.6566379233501916
0.11484428929013679,400,0.6298378826322751,0.6566379233501916
0.11484428929013679,500,0.6298378826322751,0.6566379233501916
0.11484428929013679,600,0.6298378826322751,0.6566379233501916
0.11484428929013679,700,0.6298378826322751,0.6566379233501916
0.11484428929013679,800,0.6298378826322751,0.6566379233501916
0.11484428929013679,900,0.6298378826322751,0.6566379233501916
0.11484428929013679,1000,0.6298378826322751,0.6566379233501916
0.1312506163315849,100,0.5995892235059032,0.638149037010939
0.1312506163315849,200,0.5995892235059032,0.638149037010939
0.1312506163315849,300,0.5995892235059032,0.638149037010939
0.1312506163315849,400,0.5995892235059032,0.638149037010939
0.1312506163315849,500,0.5995892235059032,0.638149037010939
0.1312506163315849,600,0.5995892235059032,0.638149037010939
0.1312506163315849,700,0.5995892235059032,0.638149037010939
0.1312506163315849,800,0.5995892235059032,0.638149037010939
0.1312506163315849,900,0.5995892235059032,0.638149037010939
