eps,min_samples,nmi,nmi_hiac
0.013761600073193126,1,0.008855637771626743,0.9262001438683167
0.013761600073193126,2,0.03836473263974339,0.9262001438683167
0.013761600073193126,3,0.02317290838421193,0.9257537945242689
0.013761600073193126,4,0.013758229254926665,0.9257537945242689
0.013761600073193126,5,0.0,0.9257537945242689
0.013761600073193126,6,0.0,0.9257537945242689
0.013761600073193126,7,0.0,0.9257537945242689
0.013761600073193126,8,0.0,0.9257537945242689
0.013761600073193126,9,0.0,0.9257537945242689
0.013761600073193126,10,0.0,0.9257537945242689
0.02752320014638625,1,0.11415639195485834,1.0
0.02752320014638625,2,0.5785490547991742,1.0
0.02752320014638625,3,0.5785490547991742,1.0
0.02752320014638625,4,0.5785490547991742,1.0
0.02752320014638625,5,0.5528802070325286,1.0
0.02752320014638625,6,0.49960511086089077,1.0
0.02752320014638625,7,0.36558999921396323,1.0
0.02752320014638625,8,0.2766240554299255,1.0
0.02752320014638625,9,0.11824369390251553,1.0
0.02752320014638625,10,0.0,1.0
0.04128480021957938,1,0.1585542099432119,1.0
0.04128480021957938,2,0.5546041859345477,1.0
0.04128480021957938,3,0.6447111224512835,1.0
0.04128480021957938,4,0.6180797388475319,1.0
0.04128480021957938,5,0.5785490547991742,1.0
0.04128480021957938,6,0.5785490547991742,1.0
0.04128480021957938,7,0.5785490547991742,1.0
0.04128480021957938,8,0.5785490547991742,1.0
0.04128480021957938,9,0.5785490547991742,1.0
0.04128480021957938,10,0.5785490547991742,1.0
0.0550464002927725,1,0.31726421394933074,1.0
0.0550464002927725,2,0.8223085204837466,1.0
0.0550464002927725,3,0.9201374770532044,1.0
0.0550464002927725,4,0.8688715408490493,1.0
0.0550464002927725,5,0.7339688455022091,1.0
0.0550464002927725,6,0.6628026136855754,1.0
0.0550464002927725,7,0.620413121203553,1.0
0.0550464002927725,8,0.5785490547991742,1.0
0.0550464002927725,9,0.5785490547991742,1.0
0.0550464002927725,10,0.5785490547991742,1.0
0.06880800036596563,1,0.37606003776108643,1.0
0.06880800036596563,2,0.7160470840535823,1.0
0.06880800036596563,3,0.8645307355469554,1.0
0.06880800036596563,4,0.9269945746178719,1.0
0.06880800036596563,5,0.9771751688655919,1.0
0.06880800036596563,6,0.9323610356151636,1.0
0.06880800036596563,7,0.8201516829120139,1.0
0.06880800036596563,8,0.6483847162023103,1.0
0.06880800036596563,9,0.6154492129129341,1.0
0.06880800036596563,10,0.5785490547991742,1.0
0.08256960043915876,1,0.4797071602341783,1.0
0.08256960043915876,2,0.6040304375156946,1.0
0.08256960043915876,3,0.7128668565075053,1.0
0.08256960043915876,4,0.7648140309616807,1.0
0.08256960043915876,5,0.9178234097633297,1.0
0.08256960043915876,6,1.0,1.0
0.08256960043915876,7,1.0,1.0
0.08256960043915876,8,0.9602946915708644,1.0
0.08256960043915876,9,0.8271730852023574,1.0
0.08256960043915876,10,0.7796253119695502,1.0
0.09633120051235187,1,0.9153755195260476,1.0
0.09633120051235187,2,0.9371808216285129,1.0
0.09633120051235187,3,0.9371808216285129,1.0
0.09633120051235187,4,0.8824399583993607,1.0
0.09633120051235187,5,0.8313088788187829,1.0
0.09633120051235187,6,0.7705920485043657,1.0
0.09633120051235187,7,0.8356401255096046,1.0
0.09633120051235187,8,1.0,1.0
0.09633120051235187,9,1.0,1.0
0.09633120051235187,10,0.9201374770532044,1.0
0.110092800585545,1,1.0,1.0
0.110092800585545,2,1.0,1.0
0.110092800585545,3,1.0,1.0
0.110092800585545,4,1.0,1.0
0.110092800585545,5,0.9371808216285129,1.0
0.110092800585545,6,0.8884106449255956,1.0
0.110092800585545,7,0.788081399579672,1.0
0.110092800585545,8,0.8360748720069162,1.0
0.110092800585545,9,1.0,1.0
0.110092800585545,10,1.0,1.0
0.12385440065873814,1,0.5785490547991742,1.0
0.12385440065873814,2,0.5785490547991742,1.0
0.12385440065873814,3,0.5785490547991742,1.0
0.12385440065873814,4,0.5785490547991742,1.0
0.12385440065873814,5,0.5785490547991742,1.0
0.12385440065873814,6,0.579522207324982,1.0
0.12385440065873814,7,0.8040386519242266,1.0
0.12385440065873814,8,0.7544504820913468,1.0
0.12385440065873814,9,0.7541138975632249,1.0
0.12385440065873814,10,0.9604158607638756,1.0
0.13761600073193125,1,0.5785490547991742,1.0
0.13761600073193125,2,0.5785490547991742,1.0
0.13761600073193125,3,0.5785490547991742,1.0
0.13761600073193125,4,0.5785490547991742,1.0
0.13761600073193125,5,0.5785490547991742,1.0
0.13761600073193125,6,0.5785490547991742,1.0
0.13761600073193125,7,0.5785490547991742,1.0
0.13761600073193125,8,0.6045817578087461,1.0
0.13761600073193125,9,0.6507685745466498,1.0
0.13761600073193125,10,0.743361767271272,1.0
