eps,min_samples,nmi,eps_hiac,min_samples_hiac,nmi_hiac
0.03163601271328705,1,0.0022278322480893797,0.03163601271328705,1,0.8426359596393249
0.03163601271328705,2,0.020644540750139953,0.03163601271328705,2,0.8426359596393249
0.03163601271328705,3,0.0,0.03163601271328705,3,0.8426359596393248
0.03163601271328705,4,0.0,0.03163601271328705,4,0.8426359596393248
0.03163601271328705,5,0.0,0.03163601271328705,5,0.8426359596393248
0.03163601271328705,6,0.0,0.03163601271328705,6,0.8426359596393248
0.03163601271328705,7,0.0,0.03163601271328705,7,0.8426359596393248
0.03163601271328705,8,0.0,0.03163601271328705,8,0.8426359596393248
0.03163601271328705,9,0.0,0.03163601271328705,9,0.8426359596393248
0.03163601271328705,10,0.0,0.03163601271328705,10,0.8426359596393248
0.0632720254265741,1,0.03132811565392403,0.0632720254265741,1,0.8810889134445572
0.0632720254265741,2,0.03494927341954051,0.0632720254265741,2,0.8810889134445572
0.0632720254265741,3,0.021792226539334925,0.0632720254265741,3,0.8810889134445572
0.0632720254265741,4,0.7409564715340542,0.0632720254265741,4,0.8810889134445572
0.0632720254265741,5,0.5712606317570599,0.0632720254265741,5,0.8810889134445572
0.0632720254265741,6,0.3731949808271561,0.0632720254265741,6,0.8810889134445572
0.0632720254265741,7,0.2602605540547413,0.0632720254265741,7,0.8810889134445572
0.0632720254265741,8,0.1845680182128042,0.0632720254265741,8,0.8810889134445572
0.0632720254265741,9,0.19172676946676637,0.0632720254265741,9,0.8810889134445572
0.0632720254265741,10,0.0,0.0632720254265741,10,0.8810889134445572
0.09490803813986115,1,0.008778784220382863,0.09490803813986115,1,0.8810889134445572
0.09490803813986115,2,0.008778784220382863,0.09490803813986115,2,0.8810889134445572
0.09490803813986115,3,0.008778784220382863,0.09490803813986115,3,0.8810889134445572
0.09490803813986115,4,0.008778784220382863,0.09490803813986115,4,0.8810889134445572
0.09490803813986115,5,0.008778784220382863,0.09490803813986115,5,0.8810889134445572
0.09490803813986115,6,0.008778784220382863,0.09490803813986115,6,0.8810889134445572
0.09490803813986115,7,0.008778784220382863,0.09490803813986115,7,0.8810889134445572
0.09490803813986115,8,0.873202645425445,0.09490803813986115,8,0.8810889134445572
0.09490803813986115,9,0.8394094106060109,0.09490803813986115,9,0.8810889134445572
0.09490803813986115,10,0.7541247943607754,0.09490803813986115,10,0.8810889134445572
0.1265440508531482,1,0.008778784220382863,0.1265440508531482,1,0.8810889134445572
