eps,min_samples,nmi,nmi_hiac
0.016406327041448114,1,0.9999999999999999,0.9710398516185692
0.016406327041448114,2,0.9999999999999999,0.9710398516185692
0.016406327041448114,3,0.9999999999999999,0.9711948979588398
0.016406327041448114,4,0.9999999999999999,0.9711948979588398
0.016406327041448114,5,0.9999999999999999,0.9711948979588398
0.016406327041448114,6,0.999011664132662,0.9711948979588398
0.016406327041448114,7,0.999011664132662,0.9703575901509564
0.016406327041448114,8,0.999011664132662,0.9698578224474921
0.016406327041448114,9,0.999011664132662,0.9698578224474921
0.016406327041448114,10,0.99759697836783,0.9683432553863178
0.03281265408289623,1,0.8734371792192569,0.9999999999999999
0.03281265408289623,2,0.8734371792192569,0.9999999999999999
0.03281265408289623,3,0.8734371792192569,0.9999999999999999
0.03281265408289623,4,0.8734371792192569,0.9999999999999999
0.03281265408289623,5,0.8734371792192569,0.9999999999999999
0.03281265408289623,6,0.8734371792192569,0.9999999999999999
0.03281265408289623,7,0.8734371792192569,0.9999999999999999
0.03281265408289623,8,0.8734371792192569,0.9999999999999999
0.03281265408289623,9,0.8734371792192569,0.9999999999999999
0.03281265408289623,10,0.8734371792192569,0.9999999999999999
0.04921898112434434,1,0.3561038692087507,0.8255209050183758
0.04921898112434434,2,0.3561038692087507,0.8255209050183758
0.04921898112434434,3,0.3561038692087507,0.8255209050183758
0.04921898112434434,4,0.3561038692087507,0.8255209050183758
0.04921898112434434,5,0.3561038692087507,0.8255209050183758
0.04921898112434434,6,0.3561038692087507,0.8255209050183758
0.04921898112434434,7,0.3561038692087507,0.8255209050183758
0.04921898112434434,8,0.3561038692087507,0.8255209050183758
0.04921898112434434,9,0.3561038692087507,0.8255209050183758
0.04921898112434434,10,0.3561038692087507,0.8255209050183758
0.06562530816579246,1,0.27653238350649734,0.3561038692087507
0.06562530816579246,2,0.27653238350649734,0.3561038692087507
0.06562530816579246,3,0.27653238350649734,0.3561038692087507
0.06562530816579246,4,0.27653238350649734,0.3561038692087507
0.06562530816579246,5,0.27653238350649734,0.3561038692087507
0.06562530816579246,6,0.27653238350649734,0.3561038692087507
0.06562530816579246,7,0.27653238350649734,0.3561038692087507
0.06562530816579246,8,0.27653238350649734,0.3561038692087507
0.06562530816579246,9,0.27653238350649734,0.3561038692087507
0.06562530816579246,10,0.27653238350649734,0.3561038692087507
0.08203163520724058,1,0.27653238350649734,0.27653238350649734
0.08203163520724058,2,0.27653238350649734,0.27653238350649734
0.08203163520724058,3,0.27653238350649734,0.27653238350649734
0.08203163520724058,4,0.27653238350649734,0.27653238350649734
0.08203163520724058,5,0.27653238350649734,0.27653238350649734
0.08203163520724058,6,0.27653238350649734,0.27653238350649734
0.08203163520724058,7,0.27653238350649734,0.27653238350649734
0.08203163520724058,8,0.27653238350649734,0.27653238350649734
0.08203163520724058,9,0.27653238350649734,0.27653238350649734
0.08203163520724058,10,0.27653238350649734,0.27653238350649734
0.09843796224868868,1,0.27653238350649734,0.27653238350649734
0.09843796224868868,2,0.27653238350649734,0.27653238350649734
0.09843796224868868,3,0.27653238350649734,0.27653238350649734
0.09843796224868868,4,0.27653238350649734,0.27653238350649734
0.09843796224868868,5,0.27653238350649734,0.27653238350649734
0.09843796224868868,6,0.27653238350649734,0.27653238350649734
0.09843796224868868,7,0.27653238350649734,0.27653238350649734
0.09843796224868868,8,0.27653238350649734,0.27653238350649734
0.09843796224868868,9,0.27653238350649734,0.27653238350649734
0.09843796224868868,10,0.27653238350649734,0.27653238350649734
0.11484428929013679,1,0.27653238350649734,0.27653238350649734
0.11484428929013679,2,0.27653238350649734,0.27653238350649734
0.11484428929013679,3,0.27653238350649734,0.27653238350649734
0.11484428929013679,4,0.27653238350649734,0.27653238350649734
0.11484428929013679,5,0.27653238350649734,0.27653238350649734
0.11484428929013679,6,0.27653238350649734,0.27653238350649734
0.11484428929013679,7,0.27653238350649734,0.27653238350649734
0.11484428929013679,8,0.27653238350649734,0.27653238350649734
0.11484428929013679,9,0.27653238350649734,0.27653238350649734
0.11484428929013679,10,0.27653238350649734,0.27653238350649734
0.1312506163315849,1,0.27653238350649734,0.27653238350649734
0.1312506163315849,2,0.27653238350649734,0.27653238350649734
0.1312506163315849,3,0.27653238350649734,0.27653238350649734
0.1312506163315849,4,0.27653238350649734,0.27653238350649734
0.1312506163315849,5,0.27653238350649734,0.27653238350649734
0.1312506163315849,6,0.27653238350649734,0.27653238350649734
0.1312506163315849,7,0.27653238350649734,0.27653238350649734
0.1312506163315849,8,0.27653238350649734,0.27653238350649734
0.1312506163315849,9,0.27653238350649734,0.27653238350649734
0.1312506163315849,10,0.27653238350649734,0.27653238350649734
0.14765694337303303,1,0.0,0.0
0.14765694337303303,2,0.0,0.0
0.14765694337303303,3,0.0,0.0
0.14765694337303303,4,0.0,0.0
0.14765694337303303,5,0.0,0.0
0.14765694337303303,6,0.0,0.0
0.14765694337303303,7,0.0,0.0
0.14765694337303303,8,0.0,0.0
0.14765694337303303,9,0.0,0.0
0.14765694337303303,10,0.0,0.0
0.16406327041448115,1,0.0,0.0
0.16406327041448115,2,0.0,0.0
0.16406327041448115,3,0.0,0.0
0.16406327041448115,4,0.0,0.0
0.16406327041448115,5,0.0,0.0
0.16406327041448115,6,0.0,0.0
0.16406327041448115,7,0.0,0.0
0.16406327041448115,8,0.0,0.0
0.16406327041448115,9,0.0,0.0
0.16406327041448115,10,0.0,0.0
