eps,min_samples,nmi,eps_hiac,min_samples_hiac,nmi_hiac
7.570888842360238,100,1.0,7.570888842360238,100,1.0
7.570888842360238,200,1.0,7.570888842360238,200,1.0
7.570888842360238,300,1.0,7.570888842360238,300,1.0
7.570888842360238,400,1.0,7.570888842360238,400,1.0
7.570888842360238,500,1.0,7.570888842360238,500,1.0
7.570888842360238,600,1.0,7.570888842360238,600,1.0
7.570888842360238,700,1.0,7.570888842360238,700,1.0
7.570888842360238,800,1.0,7.570888842360238,800,1.0
7.570888842360238,900,1.0,7.570888842360238,900,1.0
7.570888842360238,1000,1.0,7.570888842360238,1000,1.0
15.141777684720475,100,1.0,15.141777684720475,100,1.0
15.141777684720475,200,1.0,15.141777684720475,200,1.0
15.141777684720475,300,1.0,15.141777684720475,300,1.0
15.141777684720475,400,1.0,15.141777684720475,400,1.0
15.141777684720475,500,1.0,15.141777684720475,500,1.0
15.141777684720475,600,1.0,15.141777684720475,600,1.0
15.141777684720475,700,1.0,15.141777684720475,700,1.0
15.141777684720475,800,1.0,15.141777684720475,800,1.0
15.141777684720475,900,1.0,15.141777684720475,900,1.0
15.141777684720475,1000,1.0,15.141777684720475,1000,1.0
22.712666527080714,100,1.0,22.712666527080714,100,1.0
22.712666527080714,200,1.0,22.712666527080714,200,1.0
22.712666527080714,300,1.0,22.712666527080714,300,1.0
22.712666527080714,400,1.0,22.712666527080714,400,1.0
22.712666527080714,500,1.0,22.712666527080714,500,1.0
22.712666527080714,600,1.0,22.712666527080714,600,1.0
22.712666527080714,700,1.0,22.712666527080714,700,1.0
22.712666527080714,800,1.0,22.712666527080714,800,1.0
22.712666527080714,900,1.0,22.712666527080714,900,1.0
22.712666527080714,1000,1.0,22.712666527080714,1000,1.0
30.28355536944095,100,1.0,30.28355536944095,100,1.0
30.28355536944095,200,1.0,30.28355536944095,200,1.0
30.28355536944095,300,1.0,30.28355536944095,300,1.0
30.28355536944095,400,1.0,30.28355536944095,400,1.0
30.28355536944095,500,1.0,30.28355536944095,500,1.0
30.28355536944095,600,1.0,30.28355536944095,600,1.0
30.28355536944095,700,1.0,30.28355536944095,700,1.0
30.28355536944095,800,1.0,30.28355536944095,800,1.0
30.28355536944095,900,1.0,30.28355536944095,900,1.0
30.28355536944095,1000,1.0,30.28355536944095,1000,1.0
37.85444421180119,100,1.0,37.85444421180119,100,1.0
37.85444421180119,200,1.0,37.85444421180119,200,1.0
37.85444421180119,300,1.0,37.85444421180119,300,1.0
37.85444421180119,400,1.0,37.85444421180119,400,1.0
37.85444421180119,500,1.0,37.85444421180119,500,1.0
37.85444421180119,600,1.0,37.85444421180119,600,1.0
37.85444421180119,700,1.0,37.85444421180119,700,1.0
37.85444421180119,800,1.0,37.85444421180119,800,1.0
37.85444421180119,900,1.0,37.85444421180119,900,1.0
37.85444421180119,1000,1.0,37.85444421180119,1000,1.0
45.42533305416143,100,1.0,45.42533305416143,100,1.0
45.42533305416143,200,1.0,45.42533305416143,200,1.0
45.42533305416143,300,1.0,45.42533305416143,300,1.0
45.42533305416143,400,1.0,45.42533305416143,400,1.0
45.42533305416143,500,1.0,45.42533305416143,500,1.0
45.42533305416143,600,1.0,45.42533305416143,600,1.0
45.42533305416143,700,1.0,45.42533305416143,700,1.0
45.42533305416143,800,1.0,45.42533305416143,800,1.0
45.42533305416143,900,1.0,45.42533305416143,900,1.0
45.42533305416143,1000,1.0,45.42533305416143,1000,1.0
52.99622189652166,100,1.0,52.99622189652166,100,1.0
52.99622189652166,200,1.0,52.99622189652166,200,1.0
52.99622189652166,300,1.0,52.99622189652166,300,1.0
52.99622189652166,400,1.0,52.99622189652166,400,1.0
52.99622189652166,500,1.0,52.99622189652166,500,1.0
52.99622189652166,600,1.0,52.99622189652166,600,1.0
52.99622189652166,700,1.0,52.99622189652166,700,1.0
52.99622189652166,800,1.0,52.99622189652166,800,1.0
52.99622189652166,900,1.0,52.99622189652166,900,1.0
52.99622189652166,1000,1.0,52.99622189652166,1000,1.0
60.5671107388819,100,1.0,60.5671107388819,100,1.0
60.5671107388819,200,1.0,60.5671107388819,200,1.0
60.5671107388819,300,1.0,60.5671107388819,300,1.0
60.5671107388819,400,1.0,60.5671107388819,400,1.0
60.5671107388819,500,1.0,60.5671107388819,500,1.0
60.5671107388819,600,1.0,60.5671107388819,600,1.0
60.5671107388819,700,1.0,60.5671107388819,700,1.0
60.5671107388819,800,1.0,60.5671107388819,800,1.0
60.5671107388819,900,1.0,60.5671107388819,900,1.0
60.5671107388819,1000,1.0,60.5671107388819,1000,1.0
68.13799958124214,100,1.0,68.13799958124214,100,1.0
68.13799958124214,200,1.0,68.13799958124214,200,1.0
68.13799958124214,300,1.0,68.13799958124214,300,1.0
68.13799958124214,400,1.0,68.13799958124214,400,1.0
68.13799958124214,500,1.0,68.13799958124214,500,1.0
68.13799958124214,600,1.0,68.13799958124214,600,1.0
68.13799958124214,700,1.0,68.13799958124214,700,1.0
68.13799958124214,800,1.0,68.13799958124214,800,1.0
68.13799958124214,900,1.0,68.13799958124214,900,1.0
68.13799958124214,1000,1.0,68.13799958124214,1000,1.0
75.70888842360237,100,1.0,75.70888842360237,100,1.0
75.70888842360237,200,1.0,75.70888842360237,200,1.0
75.70888842360237,300,1.0,75.70888842360237,300,1.0
75.70888842360237,400,1.0,75.70888842360237,400,1.0
75.70888842360237,500,1.0,75.70888842360237,500,1.0
75.70888842360237,600,1.0,75.70888842360237,600,1.0
75.70888842360237,700,1.0,75.70888842360237,700,1.0
75.70888842360237,800,1.0,75.70888842360237,800,1.0
75.70888842360237,900,1.0,75.70888842360237,900,1.0
75.70888842360237,1000,1.0,75.70888842360237,1000,1.0
