eps,min_samples,nmi,eps_hiac,min_samples_hiac,nmi_hiac
0.015818006356643526,2,0.4370656028169121,0.015818006356643526,2,0.8810889134445572
0.015818006356643526,3,0.4370656028169121,0.015818006356643526,3,0.8810889134445572
0.015818006356643526,4,0.4370656028169121,0.015818006356643526,4,0.8810889134445572
0.015818006356643526,5,0.4370656028169121,0.015818006356643526,5,0.8810889134445572
0.015818006356643526,6,0.4370656028169121,0.015818006356643526,6,0.8810889134445572
0.015818006356643526,7,0.4370656028169121,0.015818006356643526,7,0.8810889134445572
0.015818006356643526,8,0.26469681636042797,0.015818006356643526,8,0.8810889134445572
0.015818006356643526,9,0.4370656028169121,0.015818006356643526,9,0.8810889134445572
0.015818006356643526,10,0.4370656028169121,0.015818006356643526,10,0.8810889134445572
0.015818006356643526,11,0.4370656028169121,0.015818006356643526,11,0.8810889134445572
0.03163601271328705,2,0.1770946654761281,0.03163601271328705,2,0.8810889134445572
0.03163601271328705,3,0.36780891616532546,0.03163601271328705,3,0.8810889134445572
0.03163601271328705,4,0.1951503228525902,0.03163601271328705,4,0.8810889134445572
0.03163601271328705,5,0.40845837422107717,0.03163601271328705,5,0.8810889134445572
0.03163601271328705,6,0.5515807219637434,0.03163601271328705,6,0.8810889134445572
0.03163601271328705,7,0.7089926570292717,0.03163601271328705,7,0.8810889134445572
0.03163601271328705,8,0.41957399372136805,0.03163601271328705,8,0.8810889134445572
0.03163601271328705,9,0.35849077337451557,0.03163601271328705,9,0.8810889134445572
0.03163601271328705,10,0.3264927061682011,0.03163601271328705,10,0.8810889134445572
0.03163601271328705,11,0.6929542414838599,0.03163601271328705,11,0.8810889134445572
0.047454019069930575,2,0.36780891616532546,0.047454019069930575,2,0.8810889134445572
0.047454019069930575,3,0.36311130034316264,0.047454019069930575,3,0.8810889134445572
0.047454019069930575,4,0.39774763159462867,0.047454019069930575,4,0.8810889134445572
0.047454019069930575,5,0.33574020439186225,0.047454019069930575,5,0.8810889134445572
0.047454019069930575,6,0.5023162464610574,0.047454019069930575,6,0.8810889134445572
0.047454019069930575,7,0.41678814730797514,0.047454019069930575,7,0.8810889134445572
0.047454019069930575,8,0.3314689810360622,0.047454019069930575,8,0.8810889134445572
0.047454019069930575,9,0.5201663116219828,0.047454019069930575,9,0.8810889134445572
0.047454019069930575,10,0.7089926570292717,0.047454019069930575,10,0.8810889134445572
0.047454019069930575,11,0.759996935446109,0.047454019069930575,11,0.8810889134445572
0.0632720254265741,2,0.8583807939608512,0.0632720254265741,2,0.8810889134445572
0.0632720254265741,3,0.35511774985966044,0.0632720254265741,3,0.8810889134445572
0.0632720254265741,4,0.2843383875438087,0.0632720254265741,4,0.8810889134445572
0.0632720254265741,5,0.5964766116470205,0.0632720254265741,5,0.8810889134445572
0.0632720254265741,6,0.19231203990275986,0.0632720254265741,6,0.8810889134445572
0.0632720254265741,7,0.5589559701485625,0.0632720254265741,7,0.8810889134445572
0.0632720254265741,8,0.4232164829451418,0.0632720254265741,8,0.8810889134445572
0.0632720254265741,9,0.20078089430427215,0.0632720254265741,9,0.8810889134445572
0.0632720254265741,10,0.17501475176073084,0.0632720254265741,10,0.8810889134445572
0.0632720254265741,11,0.5488392549604402,0.0632720254265741,11,0.8810889134445572
0.07909003178321763,2,0.8583807939608512,0.07909003178321763,2,0.8810889134445572
0.07909003178321763,3,0.8974544785955434,0.07909003178321763,3,0.8810889134445572
0.07909003178321763,4,0.806772211777013,0.07909003178321763,4,0.8810889134445572
0.07909003178321763,5,0.2170367166522995,0.07909003178321763,5,0.8810889134445572
0.07909003178321763,6,0.5858672468758191,0.07909003178321763,6,0.8810889134445572
0.07909003178321763,7,0.3916682185015601,0.07909003178321763,7,0.8810889134445572
0.07909003178321763,8,0.7528780386337962,0.07909003178321763,8,0.8810889134445572
0.07909003178321763,9,0.30411910596122915,0.07909003178321763,9,0.8810889134445572
0.07909003178321763,10,0.41396396034250327,0.07909003178321763,10,0.8810889134445572
0.07909003178321763,11,0.9317776913833734,0.07909003178321763,11,0.8810889134445572
0.09490803813986115,2,0.8583807939608512,0.09490803813986115,2,0.8810889134445572
0.09490803813986115,3,0.5085025711063791,0.09490803813986115,3,0.8810889134445572
0.09490803813986115,4,0.0889570550420472,0.09490803813986115,4,0.8810889134445572
0.09490803813986115,5,0.574008557618926,0.09490803813986115,5,0.8810889134445572
0.09490803813986115,6,0.3540298601648756,0.09490803813986115,6,0.8810889134445572
0.09490803813986115,7,0.5801213173127958,0.09490803813986115,7,0.8810889134445572
0.09490803813986115,8,0.5801213173127958,0.09490803813986115,8,0.8810889134445572
0.09490803813986115,9,0.3124204222783522,0.09490803813986115,9,0.8810889134445572
0.09490803813986115,10,0.44419608530887095,0.09490803813986115,10,0.8810889134445572
0.09490803813986115,11,0.33226845309416536,0.09490803813986115,11,0.8810889134445572
0.11072604449650468,2,0.3530865346511589,0.11072604449650468,2,0.8810889134445572
0.11072604449650468,3,0.4556838499999464,0.11072604449650468,3,0.8810889134445572
0.11072604449650468,4,0.2587342743680628,0.11072604449650468,4,0.8810889134445572
0.11072604449650468,5,0.8974544785955434,0.11072604449650468,5,0.8810889134445572
0.11072604449650468,6,0.8711604215223456,0.11072604449650468,6,0.8810889134445572
0.11072604449650468,7,0.4822521033351287,0.11072604449650468,7,0.8810889134445572
0.11072604449650468,8,0.44019731776729865,0.11072604449650468,8,0.8810889134445572
0.11072604449650468,9,0.2046025690105262,0.11072604449650468,9,0.8810889134445572
0.11072604449650468,10,0.9067053492043764,0.11072604449650468,10,0.8810889134445572
0.11072604449650468,11,0.8717857120190278,0.11072604449650468,11,0.8810889134445572
0.1265440508531482,2,0.9053692475046434,0.1265440508531482,2,0.8810889134445572
0.1265440508531482,3,0.40845837422107717,0.1265440508531482,3,0.8810889134445572
0.1265440508531482,4,0.4860613327079373,0.1265440508531482,4,0.8810889134445572
0.1265440508531482,5,0.4427088465228915,0.1265440508531482,5,0.8810889134445572
0.1265440508531482,6,0.43602423432403065,0.1265440508531482,6,0.8810889134445572
0.1265440508531482,7,0.36435925003895414,0.1265440508531482,7,0.8810889134445572
0.1265440508531482,8,0.46378097948610847,0.1265440508531482,8,0.8810889134445572
0.1265440508531482,9,0.46378097948610847,0.1265440508531482,9,0.8810889134445572
0.1265440508531482,10,0.48934856264767423,0.1265440508531482,10,0.8810889134445572
0.1265440508531482,11,0.9266729476709323,0.1265440508531482,11,0.8810889134445572
0.14236205720979173,2,0.3171654347289692,0.14236205720979173,2,0.8810889134445572
0.14236205720979173,3,0.265492873455112,0.14236205720979173,3,0.8810889134445572
0.14236205720979173,4,0.7991693851439345,0.14236205720979173,4,0.8810889134445572
0.14236205720979173,5,0.8810889134445572,0.14236205720979173,5,0.8810889134445572
0.14236205720979173,6,0.7442563812852119,0.14236205720979173,6,0.8810889134445572
0.14236205720979173,7,0.3708247222585079,0.14236205720979173,7,0.8810889134445572
0.14236205720979173,8,0.8455084985296661,0.14236205720979173,8,0.8810889134445572
0.14236205720979173,9,0.5271797041950509,0.14236205720979173,9,0.8810889134445572
0.14236205720979173,10,0.5271797041950509,0.14236205720979173,10,0.8810889134445572
0.14236205720979173,11,0.5271797041950509,0.14236205720979173,11,0.8810889134445572
0.15818006356643527,2,0.14859919149837159,0.15818006356643527,2,0.8810889134445572
0.15818006356643527,3,0.37837731667824925,0.15818006356643527,3,0.8810889134445572
0.15818006356643527,4,0.002348936017672519,0.15818006356643527,4,0.8810889134445572
0.15818006356643527,5,0.27653264046216103,0.15818006356643527,5,0.8810889134445572
0.15818006356643527,6,0.34171179261969115,0.15818006356643527,6,0.8810889134445572
0.15818006356643527,7,0.32620046750987564,0.15818006356643527,7,0.8810889134445572
0.15818006356643527,8,0.33542546706870685,0.15818006356643527,8,0.8810889134445572
0.15818006356643527,9,0.4106329091130085,0.15818006356643527,9,0.8810889134445572
0.15818006356643527,10,0.4106329091130085,0.15818006356643527,10,0.8810889134445572
0.15818006356643527,11,0.4106329091130085,0.15818006356643527,11,0.8810889134445572
